CountyTract,FacID,FacType,minutes,miles,State
Z30027030201,322,Gastroenterology,102.232313241,103.462395217999,MT
Z30027030201,342,Lung Cancer Screening,102.532847136,103.661725817,MT
Z30027030201,815,Mammography,3.5800676304,1.14551739021,MT
Z30027030202,322,Gastroenterology,101.320586601,103.274936154,MT
Z30027030202,342,Lung Cancer Screening,101.621120496,103.474266752999,MT
Z30027030202,815,Mammography,3.2600332392,0.938253910424,MT
Z30029000101,340,Gastroenterology,32.2087611879,23.87821496,MT
Z30029000101,698,Lung Cancer Screening,35.687965431,25.5609170347999,MT
Z30029000101,699,Mammography,35.687965431,25.5609170347999,MT
Z30029000102,340,Gastroenterology,28.9051184921,19.2010554222,MT
Z30029000102,698,Lung Cancer Screening,26.2960570161,17.6155817283999,MT
Z30029000102,699,Mammography,26.2960570161,17.6155817283999,MT
Z30029000201,340,Gastroenterology,12.5535726186,8.57690904682,MT
Z30029000201,698,Lung Cancer Screening,9.94451114264,6.991435353,MT
Z30029000201,699,Mammography,9.94451114264,6.991435353,MT
Z30029000202,340,Gastroenterology,17.5669710170999,12.2506816017,MT
Z30029000202,698,Lung Cancer Screening,14.9579095410999,10.6652079078999,MT
Z30029000202,699,Mammography,14.9579095410999,10.6652079078999,MT
Z30029000203,340,Gastroenterology,12.810795818,8.72293662972,MT
Z30029000203,698,Lung Cancer Screening,10.201734342,7.1374629359,MT
Z30029000203,699,Mammography,10.201734342,7.1374629359,MT
Z30029000301,340,Gastroenterology,7.48282269035,3.17487044774,MT
Z30029000301,698,Lung Cancer Screening,10.9620269335,4.85757252256,MT
Z30029000301,699,Mammography,10.9620269335,4.85757252256,MT
Z30029000302,340,Gastroenterology,9.30551680252,4.00900627975,MT
Z30029000302,698,Lung Cancer Screening,12.7847210456,5.69170835457,MT
Z30029000302,699,Mammography,12.7847210456,5.69170835457,MT
Z30029000402,340,Gastroenterology,6.29982846176,2.4223504156,MT
Z30029000402,698,Lung Cancer Screening,6.09184514536,2.78652866272,MT
Z30029000402,699,Mammography,6.09184514536,2.78652866272,MT
Z30029000403,340,Gastroenterology,12.1928139264,5.93143512546,MT
Z30029000403,698,Lung Cancer Screening,9.58375245047,4.34596143164,MT
Z30029000403,699,Mammography,9.58375245047,4.34596143164,MT
Z30029000404,340,Gastroenterology,4.26371651182,1.55315226771,MT
Z30029000404,698,Lung Cancer Screening,5.51196591049,2.13244880451,MT
Z30029000404,699,Mammography,5.51196591049,2.13244880451,MT
Z30029000601,436,Gastroenterology,6.24693883958,4.09574758056,MT
Z30029000601,319,Lung Cancer Screening,6.70054049972,4.42947490292,MT
Z30029000601,962,Mammography,6.70054049972,4.42947490292,MT
Z30029000602,323,Gastroenterology,20.3276774734,10.8562508945,MT
Z30029000602,319,Lung Cancer Screening,20.4216068289,11.2825630706,MT
Z30029000602,962,Mammography,20.4216068289,11.2825630706,MT
Z30029000700,323,Gastroenterology,9.49284011022,4.40208825508,MT
Z30029000700,319,Lung Cancer Screening,9.58676946575,4.82840043119,MT
Z30029000700,962,Mammography,9.58676946575,4.82840043119,MT
Z30029000801,323,Gastroenterology,9.41811936451,3.47314665817,MT
Z30029000801,319,Lung Cancer Screening,9.51204872003999,3.89945883428,MT
Z30029000801,962,Mammography,9.51204872003999,3.89945883428,MT
Z30029000802,310,Gastroenterology,5.98531725734,2.6502585633,MT
Z30029000802,319,Lung Cancer Screening,5.98531725734,2.6502585633,MT
Z30029000802,962,Mammography,5.98531725734,2.6502585633,MT
Z30029000901,310,Gastroenterology,3.85844105947,1.45326949571,MT
Z30029000901,319,Lung Cancer Screening,3.85844105947,1.45326949571,MT
Z30029000901,962,Mammography,3.85844105947,1.45326949571,MT
Z30029000902,436,Gastroenterology,2.69981870551,0.630863671688,MT
Z30029000902,319,Lung Cancer Screening,3.15342036564,0.964590994041,MT
Z30029000902,962,Mammography,3.15342036564,0.964590994041,MT
Z30029000903,323,Gastroenterology,1.58727083774,0.279227401357,MT
Z30029000903,319,Lung Cancer Screening,3.35579535336,0.980321679419,MT
Z30029000903,962,Mammography,3.35579535336,0.980321679419,MT
Z30029001000,323,Gastroenterology,5.10312996801,1.56563751056,MT
Z30029001000,319,Lung Cancer Screening,5.19705932354,1.99194968666,MT
Z30029001000,962,Mammography,5.19705932354,1.99194968666,MT
Z30029001101,323,Gastroenterology,6.34016596748,1.77127418906,MT
Z30029001101,319,Lung Cancer Screening,6.43409532301,2.19758636517,MT
Z30029001101,962,Mammography,6.43409532301,2.19758636517,MT
Z30029001102,323,Gastroenterology,6.34993116418,1.98693496021,MT
Z30029001102,319,Lung Cancer Screening,6.44386051971,2.41324713631,MT
Z30029001102,962,Mammography,6.44386051971,2.41324713631,MT
Z30029001201,323,Gastroenterology,9.65900188346999,3.17667431889,MT
Z30029001201,319,Lung Cancer Screening,9.752931239,3.602986495,MT
Z30029001201,962,Mammography,9.752931239,3.602986495,MT
Z30029001202,323,Gastroenterology,9.65299385244,3.30989465987,MT
Z30029001202,319,Lung Cancer Screening,9.74692320796999,3.73620683598,MT
Z30029001202,962,Mammography,9.74692320796999,3.73620683598,MT
Z30029001303,323,Gastroenterology,30.6479953103,20.620128437200002,MT
Z30029001303,319,Lung Cancer Screening,30.7419246657999,21.0464406133,MT
Z30029001303,962,Mammography,30.7419246657999,21.0464406133,MT
Z30029001304,323,Gastroenterology,27.7692381373999,19.2941377604,MT
Z30029001304,319,Lung Cancer Screening,27.8631674929,19.7204499365,MT
Z30029001304,962,Mammography,27.8631674929,19.7204499365,MT
Z30029001305,323,Gastroenterology,29.3846939636999,20.9629876418,MT
Z30029001305,319,Lung Cancer Screening,29.4786233192,21.3892998179,MT
Z30029001305,962,Mammography,29.4786233192,21.3892998179,MT
Z30029001306,323,Gastroenterology,18.756284182,13.747740299,MT
Z30029001306,319,Lung Cancer Screening,18.8502135375,14.1740524751,MT
Z30029001306,962,Mammography,18.8502135375,14.1740524751,MT
Z30029001401,323,Gastroenterology,19.0132715216999,11.7073866339,MT
Z30029001401,319,Lung Cancer Screening,19.1072008772,12.13369881,MT
Z30029001401,962,Mammography,19.1072008772,12.13369881,MT
Z30029001402,323,Gastroenterology,24.6531751407999,15.9418970154,MT
Z30029001402,319,Lung Cancer Screening,24.7471044963,16.3682091915,MT
Z30029001402,962,Mammography,24.7471044963,16.3682091915,MT
Z30029001701,310,Gastroenterology,15.4316262376,8.79982349812,MT
Z30029001701,319,Lung Cancer Screening,15.4316262376,8.79982349812,MT
Z30029001701,962,Mammography,15.4316262376,8.79982349812,MT
Z30029001702,310,Gastroenterology,23.099605424,14.844008964,MT
Z30029001702,319,Lung Cancer Screening,23.099605424,14.844008964,MT
Z30029001702,962,Mammography,23.099605424,14.844008964,MT
Z30029001703,310,Gastroenterology,27.5028773692,22.5076708104999,MT
Z30029001703,319,Lung Cancer Screening,27.5028773692,22.5076708104999,MT
Z30029001703,962,Mammography,27.5028773692,22.5076708104999,MT
Z30031000101,348,Gastroenterology,12.1991554597,7.90193556435,MT
Z30031000101,701,Lung Cancer Screening,20.4093538575,13.7378615837,MT
Z30031000101,782,Mammography,20.4093538575,13.7378615837,MT
Z30031000104,348,Gastroenterology,12.7800330758,8.24779216954999,MT
Z30031000104,701,Lung Cancer Screening,20.9902314736,14.0837181889,MT
Z30031000104,782,Mammography,20.9902314736,14.0837181889,MT
Z30031000105,348,Gastroenterology,9.38321888608,6.19929379042,MT
Z30031000105,701,Lung Cancer Screening,17.5934172838,12.0352198097999,MT
Z30031000105,782,Mammography,17.5934172838,12.0352198097999,MT
Z30031000201,348,Gastroenterology,14.0544322805,9.72990915986,MT
Z30031000201,701,Lung Cancer Screening,22.2646306783,15.5658351792,MT
Z30031000201,783,Mammography,20.4930565553999,14.3450761963,MT
Z30031000202,348,Gastroenterology,9.17742483906,6.171561503,MT
Z30031000202,701,Lung Cancer Screening,18.3188764267999,12.2470541373999,MT
Z30031000202,783,Mammography,11.4372591405,6.45910598443,MT
Z30031000300,348,Gastroenterology,33.4926889203999,25.606825377,MT
Z30031000300,701,Lung Cancer Screening,41.7028873181999,31.4427513963999,MT
Z30031000300,783,Mammography,41.5340368087,31.6005312429,MT
Z30031000400,348,Gastroenterology,20.0507039250999,15.3944567036,MT
Z30031000400,701,Lung Cancer Screening,28.2609023229,21.230382723,MT
Z30031000400,783,Mammography,26.4893281999999,20.0096237401,MT
Z30031000502,328,Gastroenterology,6.2343326412,3.67016553665,MT
Z30031000502,701,Lung Cancer Screening,11.8283612105,5.94446005129,MT
Z30031000502,783,Mammography,6.2343326412,3.67016553665,MT
Z30031000504,344,Gastroenterology,10.8125699706,4.22349003854,MT
Z30031000504,701,Lung Cancer Screening,10.7993846011,4.21631398167,MT
Z30031000504,782,Mammography,10.7993846011,4.21631398167,MT
Z30031000505,328,Gastroenterology,2.3198729073,0.964298599236,MT
Z30031000505,701,Lung Cancer Screening,13.5206391376,6.61469125061,MT
Z30031000505,783,Mammography,2.3198729073,0.964298599236,MT
Z30031000506,328,Gastroenterology,4.8699772151,1.85137672829,MT
Z30031000506,701,Lung Cancer Screening,10.1929589588,5.50689931562,MT
Z30031000506,783,Mammography,4.8699772151,1.85137672829,MT
Z30031000507,348,Gastroenterology,1.99743127519,1.15522902243,MT
Z30031000507,701,Lung Cancer Screening,9.68233120463,6.1647188949,MT
Z30031000507,783,Mammography,6.11841397673,2.81137010004,MT
Z30031000600,348,Gastroenterology,7.29634224815,3.40419539734,MT
Z30031000600,701,Lung Cancer Screening,7.96666239044,2.79270363157,MT
Z30031000600,782,Mammography,7.96666239044,2.79270363157,MT
Z30031000701,344,Gastroenterology,5.9640962166,2.01106225009,MT
Z30031000701,701,Lung Cancer Screening,5.95091084713,2.00388619321,MT
Z30031000701,782,Mammography,5.95091084713,2.00388619321,MT
Z30031000703,328,Gastroenterology,4.72090346293,1.94287592675,MT
Z30031000703,701,Lung Cancer Screening,11.074160866,5.18890973479,MT
Z30031000703,783,Mammography,4.72090346293,1.94287592675,MT
Z30031000704,328,Gastroenterology,5.55045888787,2.06159974711,MT
Z30031000704,701,Lung Cancer Screening,11.9528088813999,3.81167967101,MT
Z30031000704,783,Mammography,5.55045888787,2.06159974711,MT
Z30031000800,344,Gastroenterology,5.82178297159,1.99031373447,MT
Z30031000800,701,Lung Cancer Screening,5.80859760212,1.98313767759,MT
Z30031000800,782,Mammography,5.80859760212,1.98313767759,MT
Z30031000900,328,Gastroenterology,8.10130248832,3.71752939819,MT
Z30031000900,701,Lung Cancer Screening,8.80678107626999,2.89884330588,MT
Z30031000900,783,Mammography,8.10130248832,3.71752939819,MT
Z30031001001,307,Gastroenterology,6.87512964817,3.00470654398,MT
Z30031001001,701,Lung Cancer Screening,6.90776558826,3.02305730673,MT
Z30031001001,782,Mammography,6.90776558826,3.02305730673,MT
Z30031001002,307,Gastroenterology,0.578820323329,0.328130329971,MT
Z30031001002,701,Lung Cancer Screening,0.611456263415,0.346481092718,MT
Z30031001002,782,Mammography,0.611456263415,0.346481092718,MT
Z30031001101,307,Gastroenterology,7.46751599857,3.08989959336,MT
Z30031001101,701,Lung Cancer Screening,7.50015193866,3.1082503561,MT
Z30031001101,782,Mammography,7.50015193866,3.1082503561,MT
Z30031001102,307,Gastroenterology,5.97404313152,2.77032248902,MT
Z30031001102,701,Lung Cancer Screening,6.0066790716,2.78867325177,MT
Z30031001102,782,Mammography,6.0066790716,2.78867325177,MT
Z30031001200,328,Gastroenterology,14.7969593168,10.2779052947,MT
Z30031001200,701,Lung Cancer Screening,23.9122908571,14.9322738506,MT
Z30031001200,783,Mammography,14.7969593168,10.2779052947,MT
Z30031001500,328,Gastroenterology,102.90573464,91.9232262837,MT
Z30031001500,701,Lung Cancer Screening,112.02106618,96.5775948394999,MT
Z30031001500,935,Mammography,72.8893868807,72.6920661954,MT
Z30031001600,328,Gastroenterology,49.1536696303,41.6495346158,MT
Z30031001600,701,Lung Cancer Screening,58.2690011705999,46.3039031715999,MT
Z30031001600,783,Mammography,49.1536696303,41.6495346158,MT
Z30031001700,348,Gastroenterology,18.3308508444,11.0454361391,MT
Z30031001700,701,Lung Cancer Screening,23.3761176179999,14.885606441,MT
Z30031001700,782,Mammography,23.3761176179999,14.885606441,MT
Z30033000100,133,Gastroenterology,137.936905335,143.554752603999,MT
Z30033000100,695,Lung Cancer Screening,84.3079778055,85.8394386047,MT
Z30033000100,770,Mammography,84.2447865838,85.8642948588999,MT
Z30035940200,340,Gastroenterology,98.5327210867999,92.8349208188,MT
Z30035940200,735,Lung Cancer Screening,61.4432605117999,59.5033569667999,MT
Z30035940200,699,Mammography,95.9236596108,91.249447125,MT
Z30035940400,340,Gastroenterology,115.715888923999,101.057114705,MT
Z30035940400,735,Lung Cancer Screening,75.8381100694,66.7695297241999,MT
Z30035940400,699,Mammography,113.106827448,99.4716410114999,MT
Z30035976000,340,Gastroenterology,133.347064541999,128.115447958999,MT
Z30035976000,735,Lung Cancer Screening,29.0032500810999,25.3292363724999,MT
Z30035976000,699,Mammography,130.738003066,126.529974265999,MT
Z30035980000,340,Gastroenterology,129.813155537999,116.873754609,MT
Z30035980000,735,Lung Cancer Screening,89.9353766842999,82.5861696281999,MT
Z30035980000,699,Mammography,127.204094061999,115.288280916,MT
Z30037000100,343,Gastroenterology,70.0633454056,63.9982622276,MT
Z30037000100,707,Lung Cancer Screening,70.5630201672999,64.1187211958,MT
Z30037000100,897,Mammography,70.0633454056,63.9982622276,MT
Z30039961701,433,Gastroenterology,70.5506801028,60.6454161878,MT
Z30039961701,132,Lung Cancer Screening,74.9072929758,60.9166830225,MT
Z30039961701,819,Mammography,73.3661745553,56.7963506289,MT
Z30039961702,431,Gastroenterology,38.1521607817999,29.8698270145999,MT
Z30039961702,694,Lung Cancer Screening,65.0304109872,54.0276032737999,MT
Z30039961702,819,Mammography,38.1460096429999,29.8676772879999,MT
Z30041040100,429,Gastroenterology,117.382463888,121.127911984999,MT
Z30041040100,735,Lung Cancer Screening,71.948668842,70.8069939006,MT
Z30041040100,982,Mammography,41.4374256266,38.8317649999,MT
Z30041040200,429,Gastroenterology,116.421374263,116.079881237999,MT
Z30041040200,735,Lung Cancer Screening,107.084136534999,106.012975001,MT
Z30041040200,982,Mammography,9.3104553266,4.2923581253,MT
Z30041040300,429,Gastroenterology,112.131360756,113.583770375,MT
Z30041040300,735,Lung Cancer Screening,102.794123028,103.516864138,MT
Z30041040300,982,Mammography,5.02044181946,1.79624726212,MT
Z30041040400,429,Gastroenterology,109.299427288,111.110743182999,MT
Z30041040400,735,Lung Cancer Screening,102.98846545,103.231154036,MT
Z30041040400,982,Mammography,1.79752473019,0.49401230009,MT
Z30041040500,429,Gastroenterology,112.387571557,112.322108725999,MT
Z30041040500,735,Lung Cancer Screening,105.098754557,104.279571286999,MT
Z30041040500,982,Mammography,2.83383736163,0.805906067574,MT
Z30041940300,429,Gastroenterology,103.346560815999,99.8530793963,MT
Z30041940300,342,Lung Cancer Screening,105.858450098999,101.099431252,MT
Z30041940300,982,Mammography,27.4638177022,23.9826136769,MT
Z30043962201,334,Gastroenterology,8.36626090723,5.57767601425,MT
Z30043962201,693,Lung Cancer Screening,8.48836864466,5.61280730383,MT
Z30043962201,861,Mammography,8.48836864466,5.61280730383,MT
Z30043962202,334,Gastroenterology,33.2155683534999,20.9025660327,MT
Z30043962202,693,Lung Cancer Screening,33.3376760909999,20.9376973223,MT
Z30043962202,861,Mammography,33.3376760909999,20.9376973223,MT
Z30043962300,432,Gastroenterology,39.4949804102,31.0205461211999,MT
Z30043962300,694,Lung Cancer Screening,40.5187190888999,31.2646328294,MT
Z30043962300,787,Mammography,39.5033354417,31.0873260294,MT
Z30045000100,322,Gastroenterology,62.3674843574,63.5183680725999,MT
Z30045000100,342,Lung Cancer Screening,62.6680182523,63.7176986716999,MT
Z30045000100,815,Mammography,40.5981866959999,40.2629054271,MT
Z30047000100,323,Gastroenterology,49.4095456838999,32.5045448887999,MT
Z30047000100,319,Lung Cancer Screening,49.5034750394,32.9308570649,MT
Z30047000100,962,Mammography,49.5034750394,32.9308570649,MT
Z30047000200,323,Gastroenterology,35.335078746,24.6351301975,MT
Z30047000200,319,Lung Cancer Screening,35.4290081015999,25.0614423735999,MT
Z30047000200,962,Mammography,35.4290081015999,25.0614423735999,MT
Z30047940304,323,Gastroenterology,67.0033327748,50.0655890717,MT
Z30047940304,692,Lung Cancer Screening,12.6814694839,5.79319528045,MT
Z30047940304,896,Mammography,12.6814694839,5.79319528045,MT
Z30047940305,323,Gastroenterology,65.1569833636999,55.4627525651999,MT
Z30047940305,692,Lung Cancer Screening,8.00862369376,3.59259862828,MT
Z30047940305,896,Mammography,8.00862369376,3.59259862828,MT
Z30047940306,323,Gastroenterology,55.7218460476,47.7578526552999,MT
Z30047940306,692,Lung Cancer Screening,11.6878528971,7.54266055041,MT
Z30047940306,896,Mammography,11.6878528971,7.54266055041,MT
Z30047940307,323,Gastroenterology,57.4040594474,50.5408039073999,MT
Z30047940307,692,Lung Cancer Screening,6.34792419253,3.14090645641,MT
Z30047940307,896,Mammography,6.34792419253,3.14090645641,MT
Z30047940400,350,Gastroenterology,64.1836774668999,59.5308309273,MT
Z30047940400,692,Lung Cancer Screening,15.5548376865,8.16653963853,MT
Z30047940400,873,Mammography,8.75926356437999,5.87026627612,MT
Z30047940500,350,Gastroenterology,56.818332021,53.7443388881,MT
Z30047940500,692,Lung Cancer Screening,24.0210698897,16.2822253912,MT
Z30047940500,873,Mammography,4.03180864293,1.71780350532,MT
Z30047940600,350,Gastroenterology,45.3288657685999,42.3207147729999,MT
Z30047940600,692,Lung Cancer Screening,33.7137696236,26.8862831048,MT
Z30047940600,873,Mammography,15.1927752836,12.9829648205999,MT
Z30047940700,350,Gastroenterology,33.2212762023999,27.9146798131999,MT
Z30047940700,132,Lung Cancer Screening,36.7327056736,29.4136018451999,MT
Z30047940700,784,Mammography,31.5555506671,27.0223391251,MT
Z30049000100,345,Gastroenterology,72.7183854673999,54.9315210635,MT
Z30049000100,693,Lung Cancer Screening,79.7019142248999,58.0362075927,MT
Z30049000100,861,Mammography,79.7019142248999,58.0362075927,MT
Z30049000200,345,Gastroenterology,17.7161741572,10.8357421368,MT
Z30049000200,693,Lung Cancer Screening,25.180507875100002,14.5969916909999,MT
Z30049000200,861,Mammography,25.180507875100002,14.5969916909999,MT
Z30049000300,345,Gastroenterology,63.4903423348999,29.4127816176,MT
Z30049000300,693,Lung Cancer Screening,66.9571207271,31.6160863879999,MT
Z30049000300,861,Mammography,66.9571207271,31.6160863879999,MT
Z30049000400,345,Gastroenterology,8.83364372432,3.38128223786,MT
Z30049000400,693,Lung Cancer Screening,12.9276226357,5.74307740994,MT
Z30049000400,861,Mammography,12.9276226357,5.74307740994,MT
Z30049000501,345,Gastroenterology,8.20863280803,4.64998166466,MT
Z30049000501,693,Lung Cancer Screening,15.744655691,8.4540145487,MT
Z30049000501,861,Mammography,15.744655691,8.4540145487,MT
Z30049000503,345,Gastroenterology,3.21010241303,0.914275442611,MT
Z30049000503,693,Lung Cancer Screening,11.0741180947999,4.88551410371,MT
Z30049000503,861,Mammography,11.0741180947999,4.88551410371,MT
Z30049000504,345,Gastroenterology,4.24484777864,1.07827829818,MT
Z30049000504,693,Lung Cancer Screening,10.8439184567,4.48505705277,MT
Z30049000504,861,Mammography,10.8439184567,4.48505705277,MT
Z30049000600,345,Gastroenterology,17.2854418372999,7.31181193059,MT
Z30049000600,693,Lung Cancer Screening,21.7096240457999,9.25900527093999,MT
Z30049000600,861,Mammography,21.7096240457999,9.25900527093999,MT
Z30049000701,345,Gastroenterology,9.76571729244,3.51299756057,MT
Z30049000701,693,Lung Cancer Screening,13.2463691908999,5.20921076741,MT
Z30049000701,861,Mammography,13.2463691908999,5.20921076741,MT
Z30049000702,345,Gastroenterology,7.43943572175,3.03739416489,MT
Z30049000702,693,Lung Cancer Screening,9.99312576752,3.98644519644,MT
Z30049000702,861,Mammography,9.99312576752,3.98644519644,MT
Z30049000800,334,Gastroenterology,7.70862556359,2.52085786977,MT
Z30049000800,693,Lung Cancer Screening,7.66775504121,2.49848649536,MT
Z30049000800,861,Mammography,7.66775504121,2.49848649536,MT
Z30049000900,334,Gastroenterology,5.16269749071,1.94224247846,MT
Z30049000900,693,Lung Cancer Screening,5.28480522814,1.97737376804,MT
Z30049000900,861,Mammography,5.28480522814,1.97737376804,MT
Z30049001000,334,Gastroenterology,4.35672216525,1.43477171035,MT
Z30049001000,693,Lung Cancer Screening,4.31585164287,1.41240033594,MT
Z30049001000,758,Mammography,4.29371383229,1.45011850898,MT
Z30049001101,334,Gastroenterology,6.82281458736,2.83802610773,MT
Z30049001101,693,Lung Cancer Screening,6.94492232478,2.87315739731,MT
Z30049001101,861,Mammography,6.94492232478,2.87315739731,MT
Z30049001102,334,Gastroenterology,2.82568624976,0.667786631362,MT
Z30049001102,693,Lung Cancer Screening,2.78481572738,0.645415256951,MT
Z30049001102,758,Mammography,2.02036159858,0.449468731397,MT
Z30049001201,334,Gastroenterology,12.385548359,7.40855651035,MT
Z30049001201,693,Lung Cancer Screening,12.5076560964,7.44368779993,MT
Z30049001201,861,Mammography,12.5076560964,7.44368779993,MT
Z30049001202,345,Gastroenterology,13.8383378174999,8.72322624802,MT
Z30049001202,693,Lung Cancer Screening,17.1336332206999,10.8792859220999,MT
Z30049001202,861,Mammography,17.1336332206999,10.8792859220999,MT
Z30051050100,429,Gastroenterology,92.3726941532,95.572869157,MT
Z30051050100,735,Lung Cancer Screening,44.8071356478999,43.2346509855999,MT
Z30051050100,982,Mammography,65.5233007773999,65.0842436128999,MT
Z30053000100,310,Gastroenterology,85.1064870855,84.8200798698999,MT
Z30053000100,319,Lung Cancer Screening,85.1064870855,84.8200798698999,MT
Z30053000100,777,Mammography,67.2760547648999,59.0841538374999,MT
Z30053000200,310,Gastroenterology,88.5512317926,89.1721605835,MT
Z30053000200,319,Lung Cancer Screening,88.5512317926,89.1721605835,MT
Z30053000200,777,Mammography,55.5155754096999,51.1028059042999,MT
Z30053000300,310,Gastroenterology,94.8317597255,92.8535102001,MT
Z30053000300,319,Lung Cancer Screening,94.8317597255,92.8535102001,MT
Z30053000300,777,Mammography,60.8417187519999,54.3289229749999,MT
Z30053000401,340,Gastroenterology,59.0773552468999,56.1585938484999,MT
Z30053000401,698,Lung Cancer Screening,62.5565594899999,57.8412959233999,MT
Z30053000401,699,Mammography,62.5565594899999,57.8412959233999,MT
Z30053000402,340,Gastroenterology,55.7250133061,54.3975028783,MT
Z30053000402,698,Lung Cancer Screening,59.2042175492999,56.0802049532,MT
Z30053000402,699,Mammography,59.2042175492999,56.0802049532,MT
Z30053000500,310,Gastroenterology,123.663763587,115.618756376999,MT
Z30053000500,319,Lung Cancer Screening,123.663763587,115.618756376999,MT
Z30053000500,777,Mammography,48.1660774811999,40.0900809044999,MT
Z30055954000,133,Gastroenterology,91.7394256876,91.8959993507999,MT
Z30055954000,695,Lung Cancer Screening,122.135478231999,115.841491012999,MT
Z30055954000,985,Mammography,49.5038136953999,46.4581377194,MT
Z30057000101,328,Gastroenterology,60.6284997137,53.5525685311,MT
Z30057000101,701,Lung Cancer Screening,69.7438312541,58.206937087,MT
Z30057000101,935,Mammography,7.78429693998,3.35011330999,MT
Z30057000102,328,Gastroenterology,66.3100810484999,60.8423492525,MT
Z30057000102,701,Lung Cancer Screening,75.4254125888,65.4967178084,MT
Z30057000102,935,Mammography,13.4658782748,10.6398940314,MT
Z30057000200,432,Gastroenterology,91.2813440926999,65.4759794828,MT
Z30057000200,694,Lung Cancer Screening,92.3050827713999,65.7200661908999,MT
Z30057000200,935,Mammography,67.0594080813,45.5340124713999,MT
Z30057000300,432,Gastroenterology,70.4711792766999,60.2536769891,MT
Z30057000300,694,Lung Cancer Screening,71.4949179552999,60.4977636972,MT
Z30057000300,935,Mammography,33.4220066518999,29.1931789673,MT
Z30059000100,430,Gastroenterology,68.2561125853,70.4365943887,MT
Z30059000100,693,Lung Cancer Screening,83.0740207759999,76.3944737637,MT
Z30059000100,938,Mammography,68.2561125853,70.4365943887,MT
Z30061964500,350,Gastroenterology,89.3789728853,63.6134958244999,MT
Z30061964500,132,Lung Cancer Screening,92.8904023564,65.1124178565,MT
Z30061964500,980,Mammography,45.2817039147,23.5539765465,MT
Z30061964600,350,Gastroenterology,93.3340309353999,88.6766461622,MT
Z30061964600,692,Lung Cancer Screening,95.8526085461,85.0326899198,MT
Z30061964600,980,Mammography,17.6045071891,12.6472285398,MT
Z30063000100,433,Gastroenterology,6.45479741018,2.26278305392,MT
Z30063000100,132,Lung Cancer Screening,6.66828605377,2.3071364073,MT
Z30063000100,691,Mammography,6.66828605377,2.3071364073,MT
Z30063000203,433,Gastroenterology,1.67460392085,0.565565469194,MT
Z30063000203,132,Lung Cancer Screening,2.34514977305,0.79027638626,MT
Z30063000203,691,Mammography,2.34514977305,0.79027638626,MT
Z30063000204,300,Gastroenterology,1.84681135304,0.557485726809,MT
Z30063000204,132,Lung Cancer Screening,4.49142436175,1.52575140292,MT
Z30063000204,784,Mammography,4.27703340845,1.70112473275,MT
Z30063000205,350,Gastroenterology,4.20226923909,1.76325605992,MT
Z30063000205,132,Lung Cancer Screening,7.6946718844,3.29511911509,MT
Z30063000205,763,Mammography,3.7529331096,1.76820251788,MT
Z30063000206,350,Gastroenterology,6.18233345181,3.56359803891,MT
Z30063000206,132,Lung Cancer Screening,9.69376292297,5.06252007094,MT
Z30063000206,784,Mammography,4.51660791648,2.67125735083,MT
Z30063000300,131,Gastroenterology,1.28457570433,0.34790019024,MT
Z30063000300,132,Lung Cancer Screening,1.28457570433,0.34790019024,MT
Z30063000300,691,Mammography,1.28457570433,0.34790019024,MT
Z30063000400,433,Gastroenterology,6.57507738088,3.85928450263,MT
Z30063000400,132,Lung Cancer Screening,8.24604306508,3.3448654977,MT
Z30063000400,691,Mammography,8.24604306508,3.3448654977,MT
Z30063000501,131,Gastroenterology,6.48454765588,2.16738877533,MT
Z30063000501,132,Lung Cancer Screening,6.48454765588,2.16738877533,MT
Z30063000501,764,Mammography,5.53070381293,1.88764925219,MT
Z30063000502,131,Gastroenterology,4.18180158677,1.29606245704,MT
Z30063000502,132,Lung Cancer Screening,4.18180158677,1.29606245704,MT
Z30063000502,691,Mammography,4.18180158677,1.29606245704,MT
Z30063000700,131,Gastroenterology,2.40941937397,0.80278413232,MT
Z30063000700,132,Lung Cancer Screening,2.40941937397,0.80278413232,MT
Z30063000700,691,Mammography,2.40941937397,0.80278413232,MT
Z30063000801,300,Gastroenterology,4.30966706098,1.27922918345,MT
Z30063000801,719,Lung Cancer Screening,5.45095914,2.44995063978,MT
Z30063000801,763,Mammography,4.86969103187,1.8810748511,MT
Z30063000802,327,Gastroenterology,4.79514007892,1.9801826099,MT
Z30063000802,719,Lung Cancer Screening,4.61239273863,1.94576082173,MT
Z30063000802,785,Mammography,4.61239273863,1.94576082173,MT
Z30063000901,327,Gastroenterology,3.55037510977,1.66455656084,MT
Z30063000901,719,Lung Cancer Screening,2.50851854549,1.2561283684,MT
Z30063000901,785,Mammography,2.50851854549,1.2561283684,MT
Z30063000902,350,Gastroenterology,23.7819528302,12.2166245868,MT
Z30063000902,132,Lung Cancer Screening,27.2743554754999,13.748487642,MT
Z30063000902,763,Mammography,23.3326167007,12.2215710447999,MT
Z30063001001,327,Gastroenterology,2.51996930289,0.895802764212,MT
Z30063001001,719,Lung Cancer Screening,2.33722196259,0.861380976042,MT
Z30063001001,785,Mammography,2.33722196259,0.861380976042,MT
Z30063001002,327,Gastroenterology,4.37960476602,1.43880930602,MT
Z30063001002,719,Lung Cancer Screening,4.19685742572,1.40438751785,MT
Z30063001002,764,Mammography,3.5750298,0.994387310525,MT
